timestamp,elapsed_ms,session,event,payload
2026-09-09T00:28:37,3279,local-1788893913,tts,"{""turn"": 0, ""words"": 10, ""synth_ms"": 0, ""audio_s"": 4.25, ""cached"": true}"
2026-09-09T00:28:37,3279,local-1788893913,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-09T00:28:41,7543,local-1788893913,playback_confirmed,"{""turn"": 0}"
2026-09-09T00:28:42,8472,local-1788893913,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:28:42,8472,local-1788893913,vad_start,"{""turn"": 1, ""stop_ms"": 0.09, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:28:45,11531,local-1788893913,transcript,"{""text"": ""photosynthesis for class 6"", ""lang"": ""en"", ""prob"": 0.34, ""vad_s"": 2.64, ""whisper_ms"": 416, ""cursor"": null, ""since_vad_start_ms"": 3059}"
2026-09-09T00:28:45,11534,local-1788893913,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-09T00:28:45,11541,local-1788893913,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 0, ""audio_s"": 2.33, ""cached"": true}"
2026-09-09T00:28:45,11541,local-1788893913,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-09T00:28:49,15226,local-1788893913,tts,"{""turn"": 1, ""words"": 2, ""synth_ms"": 1, ""audio_s"": 0.81, ""cached"": true}"
2026-09-09T00:28:49,15226,local-1788893913,filler,"{""turn"": 1, ""text"": ""One moment.""}"
2026-09-09T00:28:50,16645,local-1788893913,ingest,"{""sections"": 23, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 3}"
2026-09-09T00:28:52,18931,local-1788893913,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-09T00:28:53,20041,local-1788893913,localized_bg,"{""section"": ""s3"", ""ok"": true}"
2026-09-09T00:28:54,21075,local-1788893913,localized_bg,"{""section"": ""s6"", ""ok"": true}"
2026-09-09T00:28:57,24043,local-1788893913,tts,"{""turn"": 1, ""words"": 55, ""synth_ms"": 7394, ""audio_s"": 25.69, ""cached"": false}"
2026-09-09T00:28:57,24043,local-1788893913,speak,"{""turn"": 1, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Let's begin. Today's lesson is Photosynthesis. Photosynthesis. Photosynthesis is a series of biological processes where plants, algae and cyanobacteria that have light-absorbing pigments change light energy, usually from sunlight, into chemical energy that they use for their metabolism. The word photosynthesis usually means oxygenic photosynthesis, a process that gives off oxygen when water is split.""}"
2026-09-09T00:28:57,24064,local-1788893913,graph_turn_done,"{""ms"": 12532, ""intent"": null, ""turn"": 1}"
2026-09-09T00:29:23,49743,local-1788893913,playback_confirmed,"{""turn"": 1}"
2026-09-09T00:29:27,53312,local-1788893913,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:29:27,53312,local-1788893913,vad_start,"{""turn"": 2, ""stop_ms"": 0.08, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:29:30,56495,local-1788893913,transcript,"{""text"": ""Where did you get this information from?"", ""lang"": ""en"", ""prob"": 0.82, ""vad_s"": 2.76, ""whisper_ms"": 420, ""cursor"": null, ""since_vad_start_ms"": 3183}"
2026-09-09T00:29:30,56582,local-1788893913,tts_drop_stale,"{""born"": 1, ""live"": 2, ""text"": ""Photosynthetic organisms keep the chemical energy they make ""}"
2026-09-09T00:29:30,56582,local-1788893913,speak,"{""turn"": 1, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Photosynthetic organisms keep the chemical energy they make inside the bonds of internal organic compounds, most often carbohydrates such as sugars, starches, phytoglycogen and cellulose. When they need to use this stored energy, the cells break down those organic compounds through cellular respiration.""}"
2026-09-09T00:29:30,56597,local-1788893913,interrupt,"{""turn"": 2, ""cursor"": {""beat_index"": 1, ""sentence_index"": 1, ""word_index"": 18, ""seconds"": 0.0}, ""heard"": ""When they need to use this stored energy, the cells break down those organic compounds through cellular respiration.""}"
2026-09-09T00:29:30,56599,local-1788893913,intent,"{""intent"": ""question"", ""user_utterance"": ""Where did you get this information from?"", ""clarify_count"": 0}"
2026-09-09T00:29:30,56601,local-1788893913,retrieve,"{""query"": ""Where did you get this information from?"", ""score"": 0.501, ""n"": 4}"
2026-09-09T00:29:33,59729,local-1788893913,tts,"{""turn"": 2, ""words"": 12, ""synth_ms"": 2417, ""audio_s"": 4.17, ""cached"": false}"
2026-09-09T00:29:33,59729,local-1788893913,speak,"{""turn"": 2, ""kind"": ""answer"", ""lang"": ""en"", ""text"": ""I got it from the lesson material we are studying on photosynthesis.""}"
2026-09-09T00:29:33,59730,local-1788893913,tts,"{""turn"": 2, ""words"": 6, ""synth_ms"": 0, ""audio_s"": 3.13, ""cached"": true}"
2026-09-09T00:29:33,59730,local-1788893913,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""So, back to where we were.""}"
2026-09-09T00:29:38,64942,local-1788893913,tts,"{""turn"": 2, ""words"": 38, ""synth_ms"": 5210, ""audio_s"": 15.69, ""cached"": false}"
2026-09-09T00:29:38,64943,local-1788893913,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Photosynthesis is essential for making and keeping the oxygen level of Earth's atmosphere and it provides most of the biological energy needed for complex life on Earth. Some organisms also perform anoxygenic photosynthesis, which does not produce oxygen.""}"
2026-09-09T00:29:38,64955,local-1788893913,graph_turn_done,"{""ms"": 8360, ""intent"": ""question"", ""turn"": 2}"
2026-09-09T00:29:56,82703,local-1788893913,playback_confirmed,"{""turn"": 2}"
2026-09-09T00:30:01,87393,local-1788893913,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:30:01,87393,local-1788893913,vad_start,"{""turn"": 3, ""stop_ms"": 0.12, ""cursor"": {""turn_id"": 2, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:30:03,89732,local-1788893913,transcript,"{""text"": ""like the resource of this."", ""lang"": ""en"", ""prob"": 0.87, ""vad_s"": 1.92, ""whisper_ms"": 418, ""cursor"": null, ""since_vad_start_ms"": 2339}"
2026-09-09T00:30:08,94806,local-1788893913,tts_drop_stale,"{""born"": 2, ""live"": 3, ""text"": ""Some bacteria, such as purple bacteria, use a pigment called""}"
2026-09-09T00:30:08,94806,local-1788893913,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Some bacteria, such as purple bacteria, use a pigment called bacteriochlorophyll to split hydrogen sulfide instead of water, releasing sulfur rather than oxygen, a form that dominated the oceans during the Boring Billion. Archaea like Halobacterium also do a kind of non-carbon-fixing anoxygenic photosynthesis where a simple pigment called retinal and its microbial rhodopsin relatives absorb green light, create a proton gradient across the cell membrane, and use that gradient to make adenosine triphosphate, the energy currency of cells.""}"
2026-09-09T00:30:08,94820,local-1788893913,interrupt,"{""turn"": 3, ""cursor"": {""beat_index"": 3, ""sentence_index"": 1, ""word_index"": 46, ""seconds"": 0.0}, ""heard"": ""Archaea like Halobacterium also do a kind of non-carbon-fixing anoxygenic photosynthesis where a simple pigment called retinal and its microbial rhodopsin relatives absorb green light, create a proton gradient across the cell membrane, and use that gradient to make adenosine triphosphate, the energy currency of cells.""}"
2026-09-09T00:30:09,95602,local-1788893913,intent,"{""intent"": ""question"", ""user_utterance"": ""like the resource of this."", ""clarify_count"": 0}"
2026-09-09T00:30:09,95605,local-1788893913,retrieve,"{""query"": ""like the resource of this."", ""score"": 0.534, ""n"": 4}"
2026-09-09T00:30:10,96319,local-1788893913,tts,"{""turn"": 3, ""words"": 4, ""synth_ms"": 1, ""audio_s"": 1.21, ""cached"": true}"
2026-09-09T00:30:10,96319,local-1788893913,filler,"{""turn"": 3, ""text"": ""Let me check that.""}"
2026-09-09T00:30:16,102363,local-1788893913,tts,"{""turn"": 3, ""words"": 23, ""synth_ms"": 5721, ""audio_s"": 12.41, ""cached"": false}"
2026-09-09T00:30:16,102363,local-1788893913,speak,"{""turn"": 3, ""kind"": ""answer"", ""lang"": ""en"", ""text"": ""I got it from the lesson material we are studying on photosynthesis. The text about archaea and retinal comes from that same source.""}"
2026-09-09T00:30:16,102364,local-1788893913,tts,"{""turn"": 3, ""words"": 6, ""synth_ms"": 1, ""audio_s"": 3.13, ""cached"": true}"
2026-09-09T00:30:16,102364,local-1788893913,speak,"{""turn"": 3, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""So, back to where we were.""}"
