timestamp,elapsed_ms,session,event,payload
2026-09-10T01:02:01,96,lesson-8arz-1788982321,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T01:02:01,96,lesson-8arz-1788982321,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T01:02:01,96,lesson-8arz-1788982321,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T01:02:01,97,lesson-8arz-1788982321,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T01:02:07,5735,lesson-8arz-1788982321,playback_confirmed,"{""turn"": 0}"
2026-09-10T01:02:07,5735,lesson-8arz-1788982321,playback_confirmed,"{""turn"": 0}"
2026-09-10T01:02:08,7149,lesson-8arz-1788982321,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T01:02:08,7149,lesson-8arz-1788982321,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T01:02:08,7149,lesson-8arz-1788982321,vad_start,"{""turn"": 1, ""stop_ms"": 0.18, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T01:02:08,7149,lesson-8arz-1788982321,vad_start,"{""turn"": 1, ""stop_ms"": 0.18, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T01:02:09,8433,lesson-8arz-1788982321,transcript,"{""text"": ""English."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.83, ""whisper_ms"": 446, ""cursor"": null, ""since_vad_start_ms"": 1284}"
