timestamp,elapsed_ms,session,event,payload
2026-09-10T00:21:05,54,lesson-vzop-1788979865,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 1, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T00:21:05,54,lesson-vzop-1788979865,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T00:21:09,3213,lesson-vzop-1788979865,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T00:21:09,3222,lesson-vzop-1788979865,vad_start,"{""turn"": 1, ""stop_ms"": 9.3, ""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T00:21:10,4579,lesson-vzop-1788979865,transcript,"{""text"": ""English."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.87, ""whisper_ms"": 481, ""cursor"": {""word_index"": 10}, ""since_vad_start_ms"": 1366}"
2026-09-10T00:21:10,4583,lesson-vzop-1788979865,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-10T00:21:10,4595,lesson-vzop-1788979865,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 8, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T00:21:10,4596,lesson-vzop-1788979865,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-10T00:21:10,4610,lesson-vzop-1788979865,graph_turn_done,"{""ms"": 30, ""intent"": null, ""turn"": 1}"
2026-09-10T00:21:15,9959,lesson-vzop-1788979865,playback_confirmed,"{""turn"": 1}"
2026-09-10T00:21:16,10888,lesson-vzop-1788979865,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T00:21:16,10888,lesson-vzop-1788979865,vad_start,"{""turn"": 2, ""stop_ms"": 0.16, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-10T00:21:19,14143,lesson-vzop-1788979865,transcript,"{""text"": ""Let's learn reproduction for class 12."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 2.69, ""whisper_ms"": 565, ""cursor"": null, ""since_vad_start_ms"": 3256}"
2026-09-10T00:21:19,14148,lesson-vzop-1788979865,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-10T00:21:23,18048,lesson-vzop-1788979865,tts,"{""turn"": 2, ""words"": 14, ""synth_ms"": 3898, ""audio_s"": 5.85, ""cached"": false, ""first_audio_ms"": 432, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-10T00:21:23,18049,lesson-vzop-1788979865,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, reproduction, class 12. Give me a moment while I get the lesson ready.""}"
2026-09-10T00:21:27,21294,lesson-vzop-1788979865,tts,"{""turn"": 2, ""words"": 2, ""synth_ms"": 2, ""audio_s"": 1.21, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T00:21:27,21294,lesson-vzop-1788979865,filler,"{""turn"": 2, ""text"": ""Hang on...""}"
2026-09-10T00:21:28,22567,lesson-vzop-1788979865,ingest,"{""sections"": 13, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 6}"
2026-09-10T00:21:29,23921,lesson-vzop-1788979865,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-10T00:21:31,25681,lesson-vzop-1788979865,localized_bg,"{""section"": ""s2"", ""ok"": true}"
2026-09-10T00:21:32,26702,lesson-vzop-1788979865,localized_bg,"{""section"": ""s3"", ""ok"": true}"
2026-09-10T00:21:33,27264,lesson-vzop-1788979865,localized_bg,"{""section"": ""s4"", ""ok"": true}"
2026-09-10T00:21:33,28006,lesson-vzop-1788979865,tts,"{""turn"": 2, ""words"": 39, ""synth_ms"": 5436, ""audio_s"": 19.05, ""cached"": false, ""first_audio_ms"": 380, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-10T00:21:33,28007,lesson-vzop-1788979865,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Okay, all set. Today's lesson is Reproduction. Stop me whenever you have a question. Reproduction is the biological process that makes new individuals, called offspring, from their parent or parents. There are two kinds of reproduction: asexual and sexual.""}"
