timestamp,elapsed_ms,session,event,payload
2026-09-08T17:33:56,7630,dryrun-1788869029,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 0, ""audio_s"": 5.61, ""cached"": true}"
2026-09-08T17:33:56,7630,dryrun-1788869029,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-08T17:33:58,8803,dryrun-1788869029,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:33:58,8803,dryrun-1788869029,vad_start,"{""turn"": 1, ""stop_ms"": 0.29, ""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:34:01,12562,dryrun-1788869029,transcript,"{""text"": ""English"", ""lang"": ""en"", ""prob"": 0.94, ""vad_s"": 1.56, ""whisper_ms"": 2201, ""cursor"": {""word_index"": 10}, ""since_vad_start_ms"": 3759}"
2026-09-08T17:34:01,12568,dryrun-1788869029,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-08T17:34:01,12584,dryrun-1788869029,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 1, ""audio_s"": 2.89, ""cached"": true}"
2026-09-08T17:34:01,12584,dryrun-1788869029,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-08T17:34:01,12587,dryrun-1788869029,graph_turn_done,"{""ms"": 25, ""intent"": null, ""turn"": 1}"
2026-09-08T17:34:02,13584,dryrun-1788869029,playback_confirmed,"{""turn"": 1}"
2026-09-08T17:34:05,16100,dryrun-1788869029,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T17:34:05,16100,dryrun-1788869029,vad_start,"{""turn"": 2, ""stop_ms"": 0.18, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T17:34:11,22386,dryrun-1788869029,transcript,"{""text"": ""Let's study reproduction for class 11."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.93, ""whisper_ms"": 2359, ""cursor"": null, ""since_vad_start_ms"": 6286}"
2026-09-08T17:34:11,22390,dryrun-1788869029,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-08T17:34:11,22393,dryrun-1788869029,tts,"{""turn"": 2, ""words"": 10, ""synth_ms"": 1, ""audio_s"": 2.41, ""cached"": true}"
