timestamp,elapsed_ms,session,event,payload
2026-09-09T00:24:41,3372,local-1788893677,tts,"{""turn"": 0, ""words"": 10, ""synth_ms"": 0, ""audio_s"": 4.25, ""cached"": true}"
2026-09-09T00:24:41,3372,local-1788893677,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-09T00:24:45,7622,local-1788893677,playback_confirmed,"{""turn"": 0}"
2026-09-09T00:24:50,13091,local-1788893677,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:24:50,13091,local-1788893677,vad_start,"{""turn"": 1, ""stop_ms"": 0.09, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:24:53,15439,local-1788893677,transcript,"{""text"": ""Hello, hello, hello."", ""lang"": ""en"", ""prob"": 0.25, ""vad_s"": 1.92, ""whisper_ms"": 426, ""cursor"": null, ""since_vad_start_ms"": 2348}"
2026-09-09T00:24:53,15444,local-1788893677,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-09T00:24:53,15464,local-1788893677,tts,"{""turn"": 1, ""words"": 8, ""synth_ms"": 10, ""audio_s"": 2.33, ""cached"": false}"
2026-09-09T00:24:53,15464,local-1788893677,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Got it. And which class is this for?""}"
2026-09-09T00:24:53,15477,local-1788893677,graph_turn_done,"{""ms"": 36, ""intent"": null, ""turn"": 1}"
2026-09-09T00:24:55,17823,local-1788893677,playback_confirmed,"{""turn"": 1}"
2026-09-09T00:24:56,19054,local-1788893677,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:24:56,19054,local-1788893677,vad_start,"{""turn"": 2, ""stop_ms"": 0.1, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:25:00,22466,local-1788893677,transcript,"{""text"": ""I want to study four notes synthesis."", ""lang"": ""en"", ""prob"": 0.86, ""vad_s"": 3.0, ""whisper_ms"": 413, ""cursor"": null, ""since_vad_start_ms"": 3413}"
2026-09-09T00:25:00,22470,local-1788893677,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""And which class is this for?""}"
2026-09-09T00:25:00,22487,local-1788893677,tts,"{""turn"": 2, ""words"": 10, ""synth_ms"": 14, ""audio_s"": 2.33, ""cached"": false}"
2026-09-09T00:25:00,22487,local-1788893677,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-09T00:25:01,23685,local-1788893677,ingest,"{""sections"": 8, ""lesson_sections"": 8, ""beats"": 29, ""upfront"": 1, ""background"": 7}"
2026-09-09T00:25:08,31069,local-1788893677,tts,"{""turn"": 2, ""words"": 32, ""synth_ms"": 7383, ""audio_s"": 17.13, ""cached"": false}"
2026-09-09T00:25:08,31069,local-1788893677,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Let's begin. Today's lesson is Granular synthesis. Granular synthesis. Granular synthesis is a sound synthesis method that operates on the microsound time scale. It is based on the same principle as sampling.""}"
2026-09-09T00:25:08,31083,local-1788893677,graph_turn_done,"{""ms"": 8615, ""intent"": null, ""turn"": 2}"
2026-09-09T00:25:23,45773,local-1788893677,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": 27, ""text"": ""Let's begin. Today's lesson is Granular synthesis. Granular synthesis. Granular synthesis is a sound synthesis method that operates on the microsound time scale. It is based on the same principle as sampling."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T00:25:23,45773,local-1788893677,vad_start,"{""turn"": 3, ""stop_ms"": 0.1, ""cursor"": {""turn_id"": 2, ""words_heard"": 27, ""text"": ""Let's begin. Today's lesson is Granular synthesis. Granular synthesis. Granular synthesis is a sound synthesis method that operates on the microsound time scale. It is based on the same principle as sampling."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T00:25:31,54073,local-1788893677,transcript,"{""text"": ""No, no, no, no, wait wait wait, I want to study about photosynthesis."", ""lang"": ""en"", ""prob"": 0.7, ""vad_s"": 4.44, ""whisper_ms"": 3859, ""cursor"": {""word_index"": 27}, ""since_vad_start_ms"": 8300}"
2026-09-09T00:25:31,54077,local-1788893677,interrupt,"{""turn"": 3, ""cursor"": {""beat_index"": 0, ""sentence_index"": 1, ""word_index"": 4, ""seconds"": 0.0}, ""heard"": ""It is based on the same principle as sampling.""}"
2026-09-09T00:25:33,55403,local-1788893677,intent,"{""intent"": ""navigate"", ""nav_target"": {""kind"": ""topic"", ""value"": ""photosynthesis""}, ""user_utterance"": ""No, no, no, no, wait wait wait, I want to study about photosynthesis."", ""clarify_count"": 0}"
2026-09-09T00:25:36,58608,local-1788893677,tts,"{""turn"": 3, ""words"": 23, ""synth_ms"": 3196, ""audio_s"": 7.45, ""cached"": false}"
2026-09-09T00:25:36,58608,local-1788893677,speak,"{""turn"": 3, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""That isn't part of this lesson. Say switch to photosynthesis if you'd like a new lesson on it. For now, let's carry on.""}"
2026-09-09T00:25:38,60789,local-1788893677,tts,"{""turn"": 3, ""words"": 9, ""synth_ms"": 2180, ""audio_s"": 3.13, ""cached"": false}"
2026-09-09T00:25:38,60789,local-1788893677,speak,"{""turn"": 3, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""It is based on the same principle as sampling.""}"
2026-09-09T00:25:38,60799,local-1788893677,graph_turn_done,"{""ms"": 6725, ""intent"": ""navigate"", ""turn"": 3}"
2026-09-09T00:25:42,65055,local-1788893677,stop,"{""cursor"": {""turn_id"": 3, ""words_heard"": 20, ""text"": ""That isn't part of this lesson. Say switch to photosynthesis if you'd like a new lesson on it. For now, let's carry on."", ""was_last_item"": false, ""playing"": true}}"
2026-09-09T00:25:42,65055,local-1788893677,vad_start,"{""turn"": 4, ""stop_ms"": 0.18, ""cursor"": {""turn_id"": 3, ""words_heard"": 20, ""text"": ""That isn't part of this lesson. Say switch to photosynthesis if you'd like a new lesson on it. For now, let's carry on."", ""was_last_item"": false, ""playing"": true}}"
