timestamp,elapsed_ms,session,event,payload
2026-09-08T00:20:43,243,demo-1788807042,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 5, ""audio_s"": 5.45, ""cached"": true}"
2026-09-08T00:20:43,244,demo-1788807042,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-08T00:20:48,5716,demo-1788807042,playback_confirmed,"{""turn"": 0}"
2026-09-08T00:20:49,6702,demo-1788807042,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T00:20:49,6702,demo-1788807042,vad_start,"{""turn"": 1, ""stop_ms"": 0.59, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T00:20:56,13403,demo-1788807042,transcript,"{""text"": ""We'll study English."", ""lang"": ""en"", ""prob"": 0.42, ""vad_s"": 1.63, ""whisper_ms"": 5057, ""cursor"": null, ""since_vad_start_ms"": 6701}"
2026-09-08T00:20:56,13416,demo-1788807042,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-08T00:20:56,13463,demo-1788807042,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 6, ""audio_s"": 3.21, ""cached"": false}"
2026-09-08T00:20:56,13464,demo-1788807042,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-08T00:20:56,13516,demo-1788807042,graph_turn_done,"{""ms"": 107, ""intent"": null, ""turn"": 1}"
2026-09-08T00:20:59,16701,demo-1788807042,playback_confirmed,"{""turn"": 1}"
2026-09-08T00:21:00,18034,demo-1788807042,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T00:21:00,18035,demo-1788807042,vad_start,"{""turn"": 2, ""stop_ms"": 0.68, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-08T00:21:08,25508,demo-1788807042,transcript,"{""text"": ""in 30 photos and this is for class 8."", ""lang"": ""en"", ""prob"": 0.85, ""vad_s"": 2.58, ""whisper_ms"": 4886, ""cursor"": null, ""since_vad_start_ms"": 7474}"
2026-09-08T00:21:08,25523,demo-1788807042,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-08T00:21:08,25541,demo-1788807042,tts,"{""turn"": 2, ""words"": 10, ""synth_ms"": 7, ""audio_s"": 2.57, ""cached"": false}"
2026-09-08T00:21:08,25541,demo-1788807042,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-08T00:21:11,29076,demo-1788807042,tts,"{""turn"": 2, ""words"": 2, ""synth_ms"": 7, ""audio_s"": 1.05, ""cached"": false}"
2026-09-08T00:21:11,29076,demo-1788807042,filler,"{""turn"": 2, ""text"": ""One moment.""}"
2026-09-08T00:21:17,34469,demo-1788807042,ingest,"{""sections"": 8, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 2}"
2026-09-08T00:21:20,37445,demo-1788807042,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-08T00:21:21,38275,demo-1788807042,localized_bg,"{""section"": ""s2"", ""ok"": true}"
2026-09-08T00:21:24,41233,demo-1788807042,tts,"{""turn"": 2, ""words"": 40, ""synth_ms"": 6751, ""audio_s"": 16.25, ""cached"": false}"
2026-09-08T00:21:24,41234,demo-1788807042,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Let's begin. Today's lesson is Google Photos. Google Photos. Google Photos is a photo sharing and storage service that was created by Google. It was announced in May 2015 and was separated from Google plus, the company's former social network.""}"
2026-09-08T00:21:24,41267,demo-1788807042,graph_turn_done,"{""ms"": 15751, ""intent"": null, ""turn"": 2}"
2026-09-08T00:21:35,53018,demo-1788807042,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": 29, ""text"": ""Let's begin. Today's lesson is Google Photos. Google Photos. Google Photos is a photo sharing and storage service that was created by Google. It was announced in May 2015 and was separated from Google plus, the company's former social network."", ""was_last_item"": true, ""playing"": true}}"
