timestamp,elapsed_ms,session,event,payload
2026-09-09T18:52:41,87,lesson-p1p3-1788960161,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 3, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-09T18:52:41,87,lesson-p1p3-1788960161,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T18:52:46,5732,lesson-p1p3-1788960161,playback_confirmed,"{""turn"": 0}"
2026-09-09T18:52:51,10078,lesson-p1p3-1788960161,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T18:52:51,10088,lesson-p1p3-1788960161,transcript,"{""text"": ""English"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": null, ""since_vad_start_ms"": null}"
2026-09-09T18:52:51,10096,lesson-p1p3-1788960161,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-09T18:52:55,14616,lesson-p1p3-1788960161,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 4512, ""audio_s"": 5.37, ""cached"": false, ""first_audio_ms"": 413, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-09T18:52:55,14616,lesson-p1p3-1788960161,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-09T18:52:55,14624,lesson-p1p3-1788960161,graph_turn_done,"{""ms"": 4534, ""intent"": null, ""turn"": 1}"
2026-09-09T18:52:59,18573,lesson-p1p3-1788960161,playback_confirmed,"{""turn"": 1}"
2026-09-09T18:53:09,27890,lesson-p1p3-1788960161,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T18:53:09,27890,lesson-p1p3-1788960161,vad_start,"{""turn"": 2, ""stop_ms"": 0.14, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T18:53:10,29220,lesson-p1p3-1788960161,transcript,"{""text"": ""Finish."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.8, ""whisper_ms"": 526, ""cursor"": null, ""since_vad_start_ms"": 1330}"
2026-09-09T18:53:10,29225,lesson-p1p3-1788960161,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-09T18:53:10,29231,lesson-p1p3-1788960161,tts,"{""turn"": 2, ""words"": 8, ""synth_ms"": 2, ""audio_s"": 2.33, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-09T18:53:10,29232,lesson-p1p3-1788960161,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Got it. And which class is this for?""}"
2026-09-09T18:53:10,29244,lesson-p1p3-1788960161,graph_turn_done,"{""ms"": 22, ""intent"": null, ""turn"": 2}"
2026-09-09T18:53:12,31573,lesson-p1p3-1788960161,playback_confirmed,"{""turn"": 2}"
2026-09-09T18:53:17,35981,lesson-p1p3-1788960161,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T18:53:17,35981,lesson-p1p3-1788960161,vad_start,"{""turn"": 3, ""stop_ms"": 0.2, ""cursor"": {""turn_id"": 2, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
