timestamp,elapsed_ms,session,event,payload
2026-09-09T02:26:58,4634,dryrun-1788901013,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 31, ""audio_s"": 5.13, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T02:26:58,4634,dryrun-1788901013,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T02:26:59,5986,dryrun-1788901013,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 15, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T02:26:59,5986,dryrun-1788901013,vad_start,"{""turn"": 1, ""stop_ms"": 0.17, ""cursor"": {""turn_id"": 0, ""words_heard"": 15, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T02:27:01,7887,dryrun-1788901013,transcript,"{""text"": ""English,"", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 1.61, ""whisper_ms"": 285, ""cursor"": {""word_index"": 15}, ""since_vad_start_ms"": 1901}"
2026-09-09T02:27:01,7890,dryrun-1788901013,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-09T02:27:01,7938,dryrun-1788901013,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 42, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T02:27:01,7938,dryrun-1788901013,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-09T02:27:01,7943,dryrun-1788901013,graph_turn_done,"{""ms"": 54, ""intent"": null, ""turn"": 1}"
2026-09-09T02:27:03,9780,dryrun-1788901013,playback_confirmed,"{""turn"": 1}"
2026-09-09T02:27:06,12599,dryrun-1788901013,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T02:27:06,12599,dryrun-1788901013,vad_start,"{""turn"": 2, ""stop_ms"": 0.22, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T02:27:10,17063,dryrun-1788901013,transcript,"{""text"": ""Photosynthesis for class 6,"", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.95, ""whisper_ms"": 512, ""cursor"": null, ""since_vad_start_ms"": 4464}"
2026-09-09T02:27:10,17070,dryrun-1788901013,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-09T02:27:13,20394,dryrun-1788901013,tts,"{""turn"": 2, ""words"": 14, ""synth_ms"": 3322, ""audio_s"": 5.05, ""cached"": false, ""first_audio_ms"": 450, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
2026-09-09T02:27:13,20395,dryrun-1788901013,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, Photosynthesis, class 6. Give me a moment while I get the lesson ready.""}"
2026-09-09T02:27:14,20817,dryrun-1788901013,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": 13, ""text"": ""Okay, Photosynthesis, class 6. Give me a moment while I get the lesson ready."", ""was_last_item"": true, ""playing"": true}}"
