timestamp,elapsed_ms,session,event,payload
2026-09-07T23:38:07,14335,dryrun-1788804473,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 14, ""audio_s"": 5.45, ""cached"": false}"
2026-09-07T23:38:07,14335,dryrun-1788804473,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-07T23:38:09,15689,dryrun-1788804473,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 12, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:38:09,15689,dryrun-1788804473,vad_start,"{""turn"": 1, ""stop_ms"": 0.26, ""cursor"": {""turn_id"": 0, ""words_heard"": 12, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:38:13,19840,dryrun-1788804473,transcript,"{""text"": ""English"", ""lang"": ""en"", ""prob"": 0.7, ""vad_s"": 1.78, ""whisper_ms"": 2368, ""cursor"": {""word_index"": 12}, ""since_vad_start_ms"": 4151}"
2026-09-07T23:38:13,19846,dryrun-1788804473,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-07T23:38:13,19865,dryrun-1788804473,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 2, ""audio_s"": 3.21, ""cached"": true}"
2026-09-07T23:38:13,19865,dryrun-1788804473,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-07T23:38:13,19874,dryrun-1788804473,graph_turn_done,"{""ms"": 31, ""intent"": null, ""turn"": 1}"
2026-09-07T23:38:14,20973,dryrun-1788804473,playback_confirmed,"{""turn"": 1}"
2026-09-07T23:38:17,23531,dryrun-1788804473,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:38:17,23531,dryrun-1788804473,vad_start,"{""turn"": 2, ""stop_ms"": 0.18, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:38:22,29091,dryrun-1788804473,transcript,"{""text"": ""Photosynthesis for Class 6."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.34, ""whisper_ms"": 2217, ""cursor"": null, ""since_vad_start_ms"": 5560}"
2026-09-07T23:38:22,29097,dryrun-1788804473,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
