timestamp,elapsed_ms,session,event,payload
2026-09-09T01:10:38,217,smoke-1788896433-1788896438,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 11, ""audio_s"": 4.89, ""cached"": false}"
2026-09-09T01:10:38,218,smoke-1788896433-1788896438,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T01:10:40,1443,smoke-1788896433-1788896438,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T01:10:40,1443,smoke-1788896433-1788896438,transcript,"{""text"": ""English"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 4}, ""since_vad_start_ms"": null}"
2026-09-09T01:10:40,1454,smoke-1788896433-1788896438,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""Which language shall we study in?""}"
2026-09-09T01:10:40,1485,smoke-1788896433-1788896438,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 21, ""audio_s"": 4.25, ""cached"": false}"
2026-09-09T01:10:40,1486,smoke-1788896433-1788896438,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-09T01:10:40,1500,smoke-1788896433-1788896438,graph_turn_done,"{""ms"": 55, ""intent"": null, ""turn"": 1}"
2026-09-09T01:10:40,1627,smoke-1788896433-1788896438,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": 0, ""text"": ""Great. What shall we study today, and for which class?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T01:10:40,1628,smoke-1788896433-1788896438,transcript,"{""text"": ""the heart for class six"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 0}, ""since_vad_start_ms"": null}"
2026-09-09T01:10:40,1636,smoke-1788896433-1788896438,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""Great.""}"
2026-09-09T01:10:40,1658,smoke-1788896433-1788896438,tts,"{""turn"": 2, ""words"": 10, ""synth_ms"": 19, ""audio_s"": 2.33, ""cached"": false}"
2026-09-09T01:10:40,1658,smoke-1788896433-1788896438,speak,"{""turn"": 2, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-09T01:10:48,9694,smoke-1788896433-1788896438,tts,"{""turn"": 2, ""words"": 2, ""synth_ms"": 21, ""audio_s"": 0.81, ""cached"": false}"
2026-09-09T01:10:48,9695,smoke-1788896433-1788896438,filler,"{""turn"": 2, ""text"": ""One moment.""}"
2026-09-09T01:10:49,10996,smoke-1788896433-1788896438,ingest,"{""sections"": 47, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 3}"
2026-09-09T01:10:51,12485,smoke-1788896433-1788896438,localized_bg,"{""section"": ""s1"", ""ok"": true}"
2026-09-09T01:10:52,13766,smoke-1788896433-1788896438,localized_bg,"{""section"": ""s2"", ""ok"": true}"
2026-09-09T01:10:53,14951,smoke-1788896433-1788896438,localized_bg,"{""section"": ""s3"", ""ok"": true}"
2026-09-09T01:10:55,16901,smoke-1788896433-1788896438,tts,"{""turn"": 2, ""words"": 29, ""synth_ms"": 5901, ""audio_s"": 14.09, ""cached"": false}"
2026-09-09T01:10:55,16901,smoke-1788896433-1788896438,speak,"{""turn"": 2, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Let's begin. Today's lesson is Heart. Heart. The heart is a muscular organ that is found in humans and other animals. This organ pumps blood through the blood vessels.""}"
2026-09-09T01:10:55,16920,smoke-1788896433-1788896438,graph_turn_done,"{""ms"": 15289, ""intent"": null, ""turn"": 2}"
2026-09-09T01:10:55,17121,smoke-1788896433-1788896438,stop,"{""cursor"": {""turn_id"": 2, ""words_heard"": 0, ""text"": ""Let's begin. Today's lesson is Heart. Heart. The heart is a muscular organ that is found in humans and other animals. This organ pumps blood through the blood vessels."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T01:10:55,17121,smoke-1788896433-1788896438,transcript,"{""text"": ""stop for today"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 0}, ""since_vad_start_ms"": null}"
2026-09-09T01:10:55,17128,smoke-1788896433-1788896438,interrupt,"{""turn"": 3, ""cursor"": {""beat_index"": 0, ""sentence_index"": 0, ""word_index"": 0, ""seconds"": 0.0}, ""heard"": ""Let's begin.""}"
2026-09-09T01:10:55,17132,smoke-1788896433-1788896438,intent,"{""intent"": ""session"", ""session_cmd"": ""quit"", ""user_utterance"": ""stop for today"", ""clarify_count"": 0}"
2026-09-09T01:10:55,17143,smoke-1788896433-1788896438,tts,"{""turn"": 3, ""words"": 8, ""synth_ms"": 9, ""audio_s"": 2.97, ""cached"": false}"
2026-09-09T01:10:55,17144,smoke-1788896433-1788896438,speak,"{""turn"": 3, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Alright, that's it for today. Good work. Bye!""}"
2026-09-09T01:10:55,17201,smoke-1788896433-1788896438,graph_turn_done,"{""ms"": 78, ""intent"": ""session"", ""turn"": 3}"
