timestamp,elapsed_ms,session,event,payload
2026-09-10T14:46:09,59,lesson-v328-1789031769,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T14:46:09,60,lesson-v328-1789031769,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 2, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T14:46:09,60,lesson-v328-1789031769,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T14:46:09,60,lesson-v328-1789031769,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T14:46:11,2681,lesson-v328-1789031769,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 8, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T14:46:11,2681,lesson-v328-1789031769,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 8, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T14:46:11,2681,lesson-v328-1789031769,transcript,"{""text"": ""stop for today"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 8}, ""since_vad_start_ms"": null}"
2026-09-10T14:46:11,2681,lesson-v328-1789031769,transcript,"{""text"": ""stop for today"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 8}, ""since_vad_start_ms"": null}"
2026-09-10T14:46:11,2689,lesson-v328-1789031769,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-10T14:46:11,2689,lesson-v328-1789031769,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-10T14:46:12,2698,lesson-v328-1789031769,tts,"{""turn"": 1, ""words"": 12, ""synth_ms"": 5, ""audio_s"": 5.13, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T14:46:12,2698,lesson-v328-1789031769,tts,"{""turn"": 1, ""words"": 12, ""synth_ms"": 5, ""audio_s"": 5.13, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T14:46:12,2699,lesson-v328-1789031769,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, we'll stop there. You did well today. See you next time!""}"
2026-09-10T14:46:12,2699,lesson-v328-1789031769,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Okay, we'll stop there. You did well today. See you next time!""}"
2026-09-10T14:46:12,2709,lesson-v328-1789031769,graph_turn_done,"{""ms"": 26, ""intent"": null, ""turn"": 1}"
2026-09-10T14:46:12,2710,lesson-v328-1789031769,graph_turn_done,"{""ms"": 26, ""intent"": null, ""turn"": 1}"
