timestamp,elapsed_ms,session,event,payload
2026-09-08T17:17:21,8146,local-1788868031,tts,"{""turn"": 0, ""words"": 10, ""synth_ms"": 0, ""audio_s"": 2.89, ""cached"": true}"
2026-09-08T17:17:21,8146,local-1788868031,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-08T17:17:22,9356,local-1788868031,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Great. What shall we study today, and for which class?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:17:22,9356,local-1788868031,vad_start,"{""turn"": 1, ""stop_ms"": 0.15, ""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Great. What shall we study today, and for which class?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:17:25,12315,local-1788868031,transcript,"{""text"": ""Wish I was there."", ""lang"": ""en"", ""prob"": 0.64, ""vad_s"": 1.12, ""whisper_ms"": 1839, ""cursor"": {""word_index"": 4}, ""since_vad_start_ms"": 2960}"
2026-09-08T17:17:25,12320,local-1788868031,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-08T17:17:25,12336,local-1788868031,tts,"{""turn"": 1, ""words"": 8, ""synth_ms"": 4, ""audio_s"": 2.33, ""cached"": true}"
2026-09-08T17:17:25,12336,local-1788868031,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Got it. And which class is this for?""}"
2026-09-08T17:17:25,12348,local-1788868031,graph_turn_done,"{""ms"": 31, ""intent"": null, ""turn"": 1}"
2026-09-08T17:17:26,12961,local-1788868031,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": 2, ""text"": ""Got it. And which class is this for?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:17:26,12961,local-1788868031,vad_start,"{""turn"": 2, ""stop_ms"": 0.11, ""cursor"": {""turn_id"": 1, ""words_heard"": 2, ""text"": ""Got it. And which class is this for?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-08T17:17:29,16173,local-1788868031,transcript,"{""text"": ""Got it."", ""lang"": ""en"", ""prob"": 0.96, ""vad_s"": 1.04, ""whisper_ms"": 2176, ""cursor"": {""word_index"": 2}, ""since_vad_start_ms"": 3212}"
2026-09-08T17:17:29,16178,local-1788868031,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""And which class is this for?""}"
