timestamp,elapsed_ms,session,event,payload
2026-09-09T02:36:40,97,demo-1788901600,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 1, ""audio_s"": 5.13, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T02:36:40,97,demo-1788901600,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T02:36:42,2042,demo-1788901600,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 6, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T02:36:42,2042,demo-1788901600,vad_start,"{""turn"": 1, ""stop_ms"": 0.15, ""cursor"": {""turn_id"": 0, ""words_heard"": 6, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T02:36:45,4804,demo-1788901600,transcript,"{""text"": ""Thank you."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 2.05, ""whisper_ms"": 699, ""cursor"": {""word_index"": 6}, ""since_vad_start_ms"": 2762}"
2026-09-09T02:36:45,4808,demo-1788901600,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""Which language shall we study in?""}"
2026-09-09T02:36:45,4813,demo-1788901600,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 1, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T02:36:45,4813,demo-1788901600,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-09T02:36:45,4835,demo-1788901600,graph_turn_done,"{""ms"": 31, ""intent"": null, ""turn"": 1}"
2026-09-09T02:36:50,10187,demo-1788901600,playback_confirmed,"{""turn"": 1}"
2026-09-09T02:36:52,11322,demo-1788901600,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T02:36:52,11322,demo-1788901600,vad_start,"{""turn"": 2, ""stop_ms"": 0.19, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T02:36:54,13743,demo-1788901600,transcript,"{""text"": ""Can you ask the language again?"", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 1.95, ""whisper_ms"": 466, ""cursor"": null, ""since_vad_start_ms"": 2421}"
2026-09-09T02:36:54,13748,demo-1788901600,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
2026-09-09T02:36:54,13749,demo-1788901600,onboarding_reask,"{""utterance"": ""Can you ask the language again?"", ""step"": ""source""}"
2026-09-09T02:36:57,16641,demo-1788901600,tts,"{""turn"": 2, ""words"": 10, ""synth_ms"": 2890, ""audio_s"": 3.45, ""cached"": false, ""first_audio_ms"": 369, ""timestamps"": true, ""transport"": ""ws"", ""streamed"": true, ""status"": ""done""}"
