timestamp,elapsed_ms,session,event,payload
2026-09-09T20:07:56,58,lesson-uqfd-1788964676,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 3, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-09T20:07:56,59,lesson-uqfd-1788964676,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T20:08:00,3511,lesson-uqfd-1788964676,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T20:08:00,3525,lesson-uqfd-1788964676,vad_start,"{""turn"": 1, ""stop_ms"": 14.43, ""cursor"": {""turn_id"": 0, ""words_heard"": 10, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T20:08:01,5080,lesson-uqfd-1788964676,transcript,"{""text"": ""English."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.96, ""whisper_ms"": 604, ""cursor"": {""word_index"": 10}, ""since_vad_start_ms"": 1569}"
2026-09-09T20:08:01,5085,lesson-uqfd-1788964676,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-09T20:08:01,5095,lesson-uqfd-1788964676,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 2, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T20:08:01,5095,lesson-uqfd-1788964676,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-09T20:08:01,5118,lesson-uqfd-1788964676,graph_turn_done,"{""ms"": 35, ""intent"": null, ""turn"": 1}"
2026-09-09T20:08:07,10469,lesson-uqfd-1788964676,playback_confirmed,"{""turn"": 1}"
2026-09-09T20:08:09,12601,lesson-uqfd-1788964676,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T20:08:09,12601,lesson-uqfd-1788964676,vad_start,"{""turn"": 2, ""stop_ms"": 0.12, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T20:08:12,15391,lesson-uqfd-1788964676,transcript,"{""text"": ""Reproduction for class 11."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 2.19, ""whisper_ms"": 593, ""cursor"": null, ""since_vad_start_ms"": 2790}"
2026-09-09T20:08:12,15396,lesson-uqfd-1788964676,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
