timestamp,elapsed_ms,session,event,payload
2026-09-10T15:22:18,88,lesson-r4t9-1789033938,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 3, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T15:22:18,88,lesson-r4t9-1789033938,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 3, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-10T15:22:18,90,lesson-r4t9-1789033938,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T15:22:18,90,lesson-r4t9-1789033938,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-10T15:22:20,1524,lesson-r4t9-1789033938,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:22:20,1524,lesson-r4t9-1789033938,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:22:20,1524,lesson-r4t9-1789033938,vad_start,"{""turn"": 1, ""stop_ms"": 0.27, ""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:22:20,1524,lesson-r4t9-1789033938,vad_start,"{""turn"": 1, ""stop_ms"": 0.27, ""cursor"": {""turn_id"": 0, ""words_heard"": 4, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-10T15:22:21,2544,lesson-r4t9-1789033938,transcript,"{""text"": ""Slobby."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.44, ""whisper_ms"": 577, ""cursor"": {""word_index"": 4}, ""since_vad_start_ms"": 1020}"
2026-09-10T15:22:21,2544,lesson-r4t9-1789033938,transcript,"{""text"": ""Slobby."", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 0.44, ""whisper_ms"": 577, ""cursor"": {""word_index"": 4}, ""since_vad_start_ms"": 1020}"
2026-09-10T15:22:21,2553,lesson-r4t9-1789033938,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""Which language shall we study in?""}"
2026-09-10T15:22:21,2553,lesson-r4t9-1789033938,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""Which language shall we study in?""}"
2026-09-10T15:22:21,2563,lesson-r4t9-1789033938,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 2, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:22:21,2563,lesson-r4t9-1789033938,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 2, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-10T15:22:21,2563,lesson-r4t9-1789033938,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-10T15:22:21,2564,lesson-r4t9-1789033938,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-10T15:22:21,2597,lesson-r4t9-1789033938,graph_turn_done,"{""ms"": 51, ""intent"": null, ""turn"": 1}"
2026-09-10T15:22:21,2597,lesson-r4t9-1789033938,graph_turn_done,"{""ms"": 51, ""intent"": null, ""turn"": 1}"
