timestamp,elapsed_ms,session,event,payload
2026-09-09T00:26:31,3590,local-1788893787,tts,"{""turn"": 0, ""words"": 10, ""synth_ms"": 0, ""audio_s"": 4.25, ""cached"": true}"
2026-09-09T00:26:31,3591,local-1788893787,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-09T00:26:36,7862,local-1788893787,playback_confirmed,"{""turn"": 0}"
2026-09-09T00:26:37,9055,local-1788893787,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:26:37,9055,local-1788893787,vad_start,"{""turn"": 1, ""stop_ms"": 0.11, ""cursor"": {""turn_id"": 0, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T00:26:40,12268,local-1788893787,transcript,"{""text"": ""Who does synthesis for class 6?"", ""lang"": ""en"", ""prob"": 0.5, ""vad_s"": 2.8, ""whisper_ms"": 409, ""cursor"": null, ""since_vad_start_ms"": 3213}"
2026-09-09T00:26:40,12272,local-1788893787,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-09T00:26:40,12279,local-1788893787,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 1, ""audio_s"": 2.33, ""cached"": true}"
2026-09-09T00:26:40,12279,local-1788893787,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-09T00:26:44,16029,local-1788893787,tts,"{""turn"": 1, ""words"": 2, ""synth_ms"": 2, ""audio_s"": 0.81, ""cached"": true}"
2026-09-09T00:26:44,16029,local-1788893787,filler,"{""turn"": 1, ""text"": ""One moment.""}"
2026-09-09T00:26:45,16931,local-1788893787,ingest,"{""sections"": 38, ""lesson_sections"": 8, ""beats"": 30, ""upfront"": 1, ""background"": 7}"
