timestamp,elapsed_ms,session,event,payload
2026-09-07T23:47:49,6835,local-1788805062,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 1, ""audio_s"": 5.45, ""cached"": true}"
2026-09-07T23:47:49,6835,local-1788805062,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-07T23:47:51,9273,local-1788805062,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 5, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:47:51,9273,local-1788805062,vad_start,"{""turn"": 1, ""stop_ms"": 0.33, ""cursor"": {""turn_id"": 0, ""words_heard"": 5, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:47:55,12563,local-1788805062,transcript,"{""text"": ""Which language?"", ""lang"": ""en"", ""prob"": 0.89, ""vad_s"": 1.0, ""whisper_ms"": 2289, ""cursor"": {""word_index"": 5}, ""since_vad_start_ms"": 3290}"
2026-09-07T23:47:55,12571,local-1788805062,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""Which language shall we study in?""}"
2026-09-07T23:47:55,12594,local-1788805062,tts,"{""turn"": 1, ""words"": 10, ""synth_ms"": 2, ""audio_s"": 3.21, ""cached"": true}"
2026-09-07T23:47:55,12594,local-1788805062,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-07T23:47:55,12615,local-1788805062,graph_turn_done,"{""ms"": 50, ""intent"": null, ""turn"": 1}"
2026-09-07T23:47:57,14593,local-1788805062,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": 6, ""text"": ""Great. What shall we study today, and for which class?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:47:57,14593,local-1788805062,vad_start,"{""turn"": 2, ""stop_ms"": 0.21, ""cursor"": {""turn_id"": 1, ""words_heard"": 6, ""text"": ""Great. What shall we study today, and for which class?"", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:48:00,17823,local-1788805062,transcript,"{""text"": ""today."", ""lang"": ""en"", ""prob"": 0.83, ""vad_s"": 1.0, ""whisper_ms"": 2227, ""cursor"": {""word_index"": 6}, ""since_vad_start_ms"": 3230}"
2026-09-07T23:48:00,17823,local-1788805062,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:48:00,17824,local-1788805062,vad_start,"{""turn"": 3, ""stop_ms"": 1.04, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:48:00,17833,local-1788805062,interrupt,"{""turn"": 3, ""cursor"": null, ""heard"": ""What shall we study today, and for which class?""}"
2026-09-07T23:48:02,20279,local-1788805062,tts,"{""turn"": 3, ""words"": 12, ""synth_ms"": 2437, ""audio_s"": 2.97, ""cached"": false}"
2026-09-07T23:48:02,20279,local-1788805062,speak,"{""turn"": 3, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Sorry, I didn't get the topic. What would you like to study?""}"
2026-09-07T23:48:02,20292,local-1788805062,graph_turn_done,"{""ms"": 2467, ""intent"": null, ""turn"": 3}"
2026-09-07T23:48:03,20545,local-1788805062,transcript,"{""text"": """", ""lang"": ""en"", ""prob"": 0.55, ""vad_s"": 0.33, ""whisper_ms"": 2390, ""cursor"": null, ""since_vad_start_ms"": 2722}"
2026-09-07T23:48:03,20552,local-1788805062,interrupt,"{""turn"": 4, ""cursor"": null, ""heard"": ""What would you like to study?""}"
2026-09-07T23:48:03,20562,local-1788805062,tts,"{""turn"": 4, ""words"": 10, ""synth_ms"": 2, ""audio_s"": 3.21, ""cached"": true}"
2026-09-07T23:48:03,20562,local-1788805062,speak,"{""turn"": 4, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Great. What shall we study today, and for which class?""}"
2026-09-07T23:48:03,20585,local-1788805062,graph_turn_done,"{""ms"": 36, ""intent"": null, ""turn"": 4}"
2026-09-07T23:48:03,21035,local-1788805062,stop,"{""cursor"": {""turn_id"": 3, ""words_heard"": 3, ""text"": ""Sorry, I didn't get the topic. What would you like to study?"", ""was_last_item"": false, ""playing"": true}}"
2026-09-07T23:48:03,21035,local-1788805062,vad_start,"{""turn"": 5, ""stop_ms"": 0.4, ""cursor"": {""turn_id"": 3, ""words_heard"": 3, ""text"": ""Sorry, I didn't get the topic. What would you like to study?"", ""was_last_item"": false, ""playing"": true}}"
2026-09-07T23:48:06,24176,local-1788805062,transcript,"{""text"": ""Sorry, I didn't know."", ""lang"": ""en"", ""prob"": 0.87, ""vad_s"": 0.92, ""whisper_ms"": 2222, ""cursor"": {""word_index"": 0}, ""since_vad_start_ms"": 3141}"
2026-09-07T23:48:06,24176,local-1788805062,stop,"{""cursor"": {""turn_id"": 4, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:48:06,24176,local-1788805062,vad_start,"{""turn"": 6, ""stop_ms"": 0.1, ""cursor"": {""turn_id"": 4, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-07T23:48:06,24182,local-1788805062,interrupt,"{""turn"": 6, ""cursor"": null, ""heard"": ""Great.""}"
2026-09-07T23:48:06,24188,local-1788805062,tts,"{""turn"": 6, ""words"": 10, ""synth_ms"": 1, ""audio_s"": 2.57, ""cached"": true}"
2026-09-07T23:48:06,24188,local-1788805062,speak,"{""turn"": 6, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Give me a moment while I get the lesson ready.""}"
2026-09-07T23:48:08,25367,local-1788805062,ingest,"{""sections"": 5, ""lesson_sections"": 5, ""beats"": 8, ""upfront"": 1, ""background"": 4}"
2026-09-07T23:48:12,29857,local-1788805062,transcript,"{""text"": ""Photos and this is semi-a-moment. I'll get the lesson ready."", ""lang"": ""en"", ""prob"": 0.95, ""vad_s"": 3.3, ""whisper_ms"": 2383, ""cursor"": null, ""since_vad_start_ms"": 5680}"
2026-09-07T23:48:15,32602,local-1788805062,tts,"{""turn"": 6, ""words"": 55, ""synth_ms"": 7231, ""audio_s"": 22.81, ""cached"": false}"
2026-09-07T23:48:15,32603,local-1788805062,speak,"{""turn"": 6, ""kind"": ""lesson"", ""lang"": ""en"", ""text"": ""Let's begin. Today's lesson is Sorry (I Didn't Know). Sorry (I Didn't Know). \""Sorry, I Didn't Know,\"" is a song by UK garage duo Monsta Boy featuring Denzie on vocals. It was first released in 1999 on white label, then officially released as a single the following year via Locked On Records and XL Recordings.""}"
2026-09-07T23:48:15,32618,local-1788805062,graph_turn_done,"{""ms"": 8439, ""intent"": null, ""turn"": 6}"
2026-09-07T23:48:15,32629,local-1788805062,interrupt,"{""turn"": 7, ""cursor"": {""beat_index"": 0, ""sentence_index"": 1, ""word_index"": 25, ""seconds"": 0.0}, ""heard"": ""It was first released in 1999 on white label, then officially released as a single the following year via Locked On Records and XL Recordings.""}"
2026-09-07T23:48:16,33558,local-1788805062,stop,"{""cursor"": {""turn_id"": 6, ""words_heard"": 2, ""text"": ""Let's begin. Today's lesson is Sorry (I Didn't Know). Sorry (I Didn't Know). \""Sorry, I Didn't Know,\"" is a song by UK garage duo Monsta Boy featuring Denzie on vocals. It was first released in 1999 on white label, then officially released as a single the following year via Locked On Records and XL Recordings."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:48:16,33558,local-1788805062,vad_start,"{""turn"": 8, ""stop_ms"": 0.2, ""cursor"": {""turn_id"": 6, ""words_heard"": 2, ""text"": ""Let's begin. Today's lesson is Sorry (I Didn't Know). Sorry (I Didn't Know). \""Sorry, I Didn't Know,\"" is a song by UK garage duo Monsta Boy featuring Denzie on vocals. It was first released in 1999 on white label, then officially released as a single the following year via Locked On Records and XL Recordings."", ""was_last_item"": true, ""playing"": true}}"
2026-09-07T23:48:17,35170,local-1788805062,intent,"{""intent"": ""unknown"", ""user_utterance"": ""Photos and this is semi-a-moment. I'll get the lesson ready.""}"
