timestamp,elapsed_ms,session,event,payload
2026-09-09T23:30:05,42,lesson-ylab-1788976805,tts,"{""turn"": 0, ""words"": 17, ""synth_ms"": 1, ""audio_s"": 5.61, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": false, ""transport"": ""ws""}"
2026-09-09T23:30:05,43,lesson-ylab-1788976805,speak,"{""turn"": 0, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen.""}"
2026-09-09T23:30:10,4704,lesson-ylab-1788976805,stop,"{""cursor"": {""turn_id"": 0, ""words_heard"": 14, ""text"": ""Hi! Which language shall we study in? You can say it, or tap it on the screen."", ""was_last_item"": true, ""playing"": true}}"
2026-09-09T23:30:10,4705,lesson-ylab-1788976805,transcript,"{""text"": ""English"", ""lang"": null, ""prob"": 1.0, ""vad_s"": 0.0, ""whisper_ms"": 0, ""cursor"": {""word_index"": 14}, ""since_vad_start_ms"": null}"
2026-09-09T23:30:10,4709,lesson-ylab-1788976805,interrupt,"{""turn"": 1, ""cursor"": null, ""heard"": ""You can say it, or tap it on the screen.""}"
2026-09-09T23:30:10,4714,lesson-ylab-1788976805,tts,"{""turn"": 1, ""words"": 13, ""synth_ms"": 1, ""audio_s"": 5.37, ""cached"": true, ""first_audio_ms"": null, ""timestamps"": true, ""transport"": ""ws""}"
2026-09-09T23:30:10,4714,lesson-ylab-1788976805,speak,"{""turn"": 1, ""kind"": ""system"", ""lang"": ""en"", ""text"": ""Lovely. So, what are we learning today, and which class is it for?""}"
2026-09-09T23:30:10,4728,lesson-ylab-1788976805,graph_turn_done,"{""ms"": 22, ""intent"": null, ""turn"": 1}"
2026-09-09T23:30:15,10097,lesson-ylab-1788976805,playback_confirmed,"{""turn"": 1}"
2026-09-09T23:30:17,12025,lesson-ylab-1788976805,stop,"{""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T23:30:17,12025,lesson-ylab-1788976805,vad_start,"{""turn"": 2, ""stop_ms"": 0.12, ""cursor"": {""turn_id"": 1, ""words_heard"": null, ""text"": """", ""was_last_item"": true, ""playing"": false}}"
2026-09-09T23:30:21,16040,lesson-ylab-1788976805,transcript,"{""text"": ""Evolution of mobile phones for"", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.43, ""whisper_ms"": 580, ""cursor"": null, ""since_vad_start_ms"": null, ""held"": true}"
2026-09-09T23:30:21,16041,lesson-ylab-1788976805,fragment_hold,"{""text"": ""Evolution of mobile phones for"", ""seconds"": 2.0}"
2026-09-09T23:30:23,18046,lesson-ylab-1788976805,fragment_release,"{""text"": ""Evolution of mobile phones for""}"
2026-09-09T23:30:23,18047,lesson-ylab-1788976805,transcript,"{""text"": ""Evolution of mobile phones for"", ""lang"": ""en"", ""prob"": 1.0, ""vad_s"": 3.43, ""whisper_ms"": 580, ""cursor"": null, ""since_vad_start_ms"": 6022}"
2026-09-09T23:30:23,18053,lesson-ylab-1788976805,interrupt,"{""turn"": 2, ""cursor"": null, ""heard"": ""So, what are we learning today, and which class is it for?""}"
